date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:07	64011132/64011132	---M--	200	added ('OK')	application/pdf	etag:%223d0bb7c-5ed2063b1736c%22	https://ldnl.construction/docs/3.%20ESIA%20Volume%20III%20Appendices%20KIBP.pdf	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/docs/3.%20ESIA%20Volume%20III%20Appendices%20KIBP.pdf	(from https://ldnl.construction/hsse)
11:55:09	145359/145359	---M--	200	added ('OK')	image/jpeg	etag:%2286d69c3d937a0004e823961721bcd15a%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e0d6645c0363e25c50426_joel-filipe-RFDP7_80v5A-unsplash%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e0d6645c0363e25c50426_joel-filipe-RFDP7_80v5A-unsplash%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:09	21994/21994	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects-categories/minimalism.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects-categories/minimalism.html	(from https://ldnl.construction/projects/new-case.html)
11:55:11	176019/176019	---M--	200	added ('OK')	image/jpeg	etag:%225fa1ff54a82b71a0a8add8ad66aa3fe0%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da3358555bee_Image%204%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da3358555bee_Image%204%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:11	381410/381410	---M--	200	added ('OK')	image/jpeg	etag:%2232c13f9fdacc82cef2ca5508ea114dd2%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e44fbc5421e3b6b3b34c5_City%20BG%203%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e44fbc5421e3b6b3b34c5_City%20BG%203%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:13	235035/235035	---M--	200	added ('OK')	image/jpeg	etag:%2273a49edb4a753ebe6568448314de933d%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e41b351b1fdb7654b945d_City%20BG%201%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e41b351b1fdb7654b945d_City%20BG%201%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:13	300237/300237	---M--	200	added ('OK')	image/jpeg	etag:%22e8dbbc918b9bc75db9584ecb8906bba8%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e46113a11a176a0246f8e_City%20BG%205%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e46113a11a176a0246f8e_City%20BG%205%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:14	27845/27845	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects/the-orange.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects/the-orange.html	(from https://ldnl.construction/projects/new-case.html)
11:55:14	284777/284777	---M--	200	added ('OK')	image/jpeg	etag:%22c40b9fd1e86ed7f780ec51ef0df3d6f9%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e41b426db5913ebed7cba_City%20BG%202%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e41b426db5913ebed7cba_City%20BG%202%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/projects/new-case.html)
11:55:16	27878/27878	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects/glass-city.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects/glass-city.html	(from https://ldnl.construction/projects/new-case.html)
11:55:17	62292/62292	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/templates/licensing.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/templates/licensing.html	(from https://ldnl.construction/projects/new-case.html)
11:55:18	36659/36659	---M--	200	added ('OK')	image/png	etag:%22754ac49e59dd586a2f3ca12d77c3cf47%22	https://assets.website-files.com/62849b600f97da595f555ab5/62907fadf173b71e590b925d_Peconst%20png.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62907fadf173b71e590b925d_Peconst%20png.png	(from https://ldnl.construction/home-2.html)
11:55:19	3747/3747	---M--	200	added ('OK')	image/png	etag:%2208964c261ff07bebd2133ff49a431f55%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97daa3c0555b67_iconfinder_1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97daa3c0555b67_iconfinder_1.png	(from https://ldnl.construction/home-2.html)
11:55:19	4075/4075	---M--	200	added ('OK')	image/png	etag:%2275d6e18c0d63a37f96beb7d00ebacb20%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da23d2555b6c_iconfinder_2.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da23d2555b6c_iconfinder_2.png	(from https://ldnl.construction/home-2.html)
11:55:20	3980/3980	---M--	200	added ('OK')	image/png	etag:%22d82e59c329799e85dfb1bf609d86dd06%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5f13555b6d_metal-1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5f13555b6d_metal-1.png	(from https://ldnl.construction/home-2.html)
11:55:21	10732/10732	---M--	200	added ('OK')	image/png	etag:%225ffb55afeae5d4aa6fb53ab28f18a65b%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dae8df555b74_Chris_Hemsworth_Signature.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dae8df555b74_Chris_Hemsworth_Signature.png	(from https://ldnl.construction/home-2.html)
11:55:21	1677/1677	---M--	200	added ('OK')	image/png	etag:%22a64697f67f7ae559d2674ca0ceb92e67%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5b09555b43_location.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5b09555b43_location.png	(from https://ldnl.construction/home-2.html)
11:55:22	1570/1570	---M--	200	added ('OK')	image/png	etag:%22d7083266a480f32f350de7c6cd17d232%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5ee1555b45_iconfinder.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da5ee1555b45_iconfinder.png	(from https://ldnl.construction/home-2.html)
11:55:23	1293/1293	---M--	200	added ('OK')	image/png	etag:%22688dd250dd43ed313ffc9baae5ba5854%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da3d9e555b44_iconfinder_calculation_.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da3d9e555b44_iconfinder_calculation_.png	(from https://ldnl.construction/home-2.html)
11:55:23	1525/1525	---M--	200	added ('OK')	image/png	etag:%22ad3d7230fb964bc1bb2e4dc1b2f01717%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da4722555b76_1-1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da4722555b76_1-1.png	(from https://ldnl.construction/home-2.html)
11:55:24	1315/1315	---M--	200	added ('OK')	image/png	etag:%224639d0ab4bc9529ea2412a8ea5acb2e8%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dae29f555b77_6.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dae29f555b77_6.png	(from https://ldnl.construction/home-2.html)
11:55:25	1015/1015	---M--	200	added ('OK')	image/png	etag:%22742ff56f0c69e282f1903c0b82e7aa3c%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da40e5555b75_5.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da40e5555b75_5.png	(from https://ldnl.construction/home-2.html)
11:55:25	26106/26106	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/marching-towards-a-green-future.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/marching-towards-a-green-future.html	(from https://ldnl.construction/home-2.html)
11:55:26	187419/187419	---M--	200	added ('OK')	image/jpeg	etag:%22466e3d1477cf759544d520fe134293ba%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97dad83e555be5_Blog%206%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97dad83e555be5_Blog%206%20(1).jpg	(from https://ldnl.construction/home-2.html)
11:55:26	2147/2147	---M--	200	added ('OK')	image/jpeg	etag:%22b005ce53e15f7461278d22df8b0cfef4%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da29d1555bed_Logo.jpeg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da29d1555bed_Logo.jpg	(from https://ldnl.construction/home-2.html)
11:55:27	25665/25665	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/importance-of-the-mechanics-lien.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/importance-of-the-mechanics-lien.html	(from https://ldnl.construction/home-2.html)
11:55:28	189221/189221	---M--	200	added ('OK')	image/jpeg	etag:%226c1fdd448389164af75fc858ebf3b378%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da272e555be2_Blog%203%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da272e555be2_Blog%203%20(1).jpg	(from https://ldnl.construction/home-2.html)
11:55:29	132203/132203	---M--	200	added ('OK')	image/jpeg	etag:%227713d5607ce960b659c8c4965db172ba%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da701c555bdb_Blog%202%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da701c555bdb_Blog%202%20(1).jpg	(from https://ldnl.construction/home-2.html)
11:55:30	5573/5573	---M--	200	added ('OK')	image/png	etag:%22c4dbdfb31d53c6a30ab7c99276dadc98%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da4c91555b99_icon-3.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da4c91555b99_icon-3.png	(from https://ldnl.construction/home-3.html)
11:55:31	6099/6099	---M--	200	added ('OK')	image/png	etag:%22d49ed15ad1590307daf85e1dd3024181%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da0107555b9a_icon-4.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da0107555b9a_icon-4.png	(from https://ldnl.construction/home-3.html)
11:55:31	6190/6190	---M--	200	added ('OK')	image/png	etag:%22fa692f370f5a565d6f9d9365e3cf66f7%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da982c555b9b_icon-2.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da982c555b9b_icon-2.png	(from https://ldnl.construction/home-3.html)
11:55:32	6677/6677	---M--	200	added ('OK')	image/png	etag:%22b82f8456dbe866e56023c52d264adc64%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da080e555ba0_logo3-1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da080e555ba0_logo3-1.png	(from https://ldnl.construction/home-3.html)
11:55:33	8635/8635	---M--	200	added ('OK')	image/png	etag:%2261fced81b232f7336447f010b6299f0f%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da68bd555b9f_client1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da68bd555b9f_client1.png	(from https://ldnl.construction/home-3.html)
11:55:33	9030/9030	---M--	200	added ('OK')	image/png	etag:%2229d6cd9abc7cd3fbf24a6e9c12d0cf24%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da92ac555b9e_logo2-1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da92ac555b9e_logo2-1.png	(from https://ldnl.construction/home-3.html)
11:55:34	8510/8510	---M--	200	added ('OK')	image/png	etag:%22fdbf325ef533227c1076b19e6a752e5f%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da208f555b9d_client2.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da208f555b9d_client2.png	(from https://ldnl.construction/home-3.html)
11:55:35	10387/10387	---M--	200	added ('OK')	image/png	etag:%226996e410be8a03011b352db764cf28b6%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97daf30c555b9c_logo1-1.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97daf30c555b9c_logo1-1.png	(from https://ldnl.construction/home-3.html)
11:55:35	24459/24459	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/sustainable-energy-production.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/sustainable-energy-production.html	(from https://ldnl.construction/home-3.html)
11:55:36	25090/25090	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/paper-board-mill-hosur20.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/paper-board-mill-hosur20.html	(from https://ldnl.construction/home-3.html)
11:55:36	137753/137753	---M--	200	added ('OK')	image/jpeg	etag:%22e29fda10d99d6c043da7ec852762570a%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da2668555beb_Blog%205%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da2668555beb_Blog%205%20(1).jpg	(from https://ldnl.construction/home-3.html)
11:55:37	105504/105504	---M--	200	added ('OK')	image/jpeg	etag:%22e03bdea28c020f522ff4294118dfc013%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da35cb555be8_Blog%201%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da35cb555be8_Blog%201%20(1).jpg	(from https://ldnl.construction/home-3.html)
11:55:37	25311/25311	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/things-you-can-do-to-refresh.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/things-you-can-do-to-refresh.html	(from https://ldnl.construction/home-3.html)
11:55:38	142898/142898	---M--	200	added ('OK')	image/jpeg	etag:%229d383ffe64689b19be5c49c42699648f%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da13a1555be6_Blog%204%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da13a1555be6_Blog%204%20(1).jpg	(from https://ldnl.construction/home-3.html)
11:55:39	85259/85259	---M--	200	added ('OK')	image/jpeg	etag:%228fea5484c5b5794a387c15b2e041b76c%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628cd427599859e9f4755a41_male-builder-uniform-jeans-gloves-holding-helmet-his-hand-front-view%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628cd427599859e9f4755a41_male-builder-uniform-jeans-gloves-holding-helmet-his-hand-front-view%20(1)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:39	44746/44746	---M--	200	added ('OK')	image/jpeg	etag:%226d33409930baafe3fddc928a23629849%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628cd5c0d99fbd9cc079f858_young-business-woman-wearing-hard-hat-building-object%20(1)%20(2)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628cd5c0d99fbd9cc079f858_young-business-woman-wearing-hard-hat-building-object%20(1)%20(2)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:40	53676/53676	---M--	200	added ('OK')	image/jpeg	etag:%221a114ff91e74bbcb1d48530d2c7c54ac%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628cd6a44016e295b9cc605f_engineer-meeting-architectural-project-working-with-partner%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628cd6a44016e295b9cc605f_engineer-meeting-architectural-project-working-with-partner%20(1)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:41	1466/1466	---M--	200	added ('OK')	image/png	etag:%22cf6d1c5d8e35530ff64a455ae68892aa%22	https://assets.website-files.com/62849b600f97da595f555ab5/628cddf449876348350189a1_begin.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628cddf449876348350189a1_begin.png	(from https://ldnl.construction/our-services.html)
11:55:41	1172/1172	---M--	200	added ('OK')	image/png	etag:%221bb1285e38cdf22021c5077fc097bc1b%22	https://assets.website-files.com/62849b600f97da595f555ab5/628cde19700a0c39431904f8_future.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628cde19700a0c39431904f8_future.png	(from https://ldnl.construction/our-services.html)
11:55:42	966/966	---M--	200	added ('OK')	image/png	etag:%22e79dcd94069800683caa0c676c38d78f%22	https://assets.website-files.com/62849b600f97da595f555ab5/628cde18daf908f03a3544dd_leader.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628cde18daf908f03a3544dd_leader.png	(from https://ldnl.construction/our-services.html)
11:55:43	80757/80757	---M--	200	added ('OK')	image/jpeg	etag:%22d6de9a549fb01aeb1c79a11ac8c7e9a8%22	https://assets.website-files.com/62849b600f97da595f555ab5/628b6072ddb8112823bf4278_mobile-engineers%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628b6072ddb8112823bf4278_mobile-engineers%20(1)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:43	151582/151582	---M--	200	added ('OK')	image/jpeg	etag:%22cc7627f92c9a49fbfb01b8521580f336%22	https://assets.website-files.com/62849b600f97da595f555ab5/628b9f07477fd215758e523e_four-team-members-expressing-togetherness%20(1)%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628b9f07477fd215758e523e_four-team-members-expressing-togetherness%20(1)%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:44	111325/111325	---M--	200	added ('OK')	image/jpeg	etag:%22fc3a9f827f08c459ca5d490fa28ce750%22	https://assets.website-files.com/62849b600f97da595f555ab5/628b894f0326353da6c76ab6_Home%202%20Green%20(1)%20(1)%20(1)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/628b894f0326353da6c76ab6_Home%202%20Green%20(1)%20(1)%20(1)%20(1).jpg	(from https://ldnl.construction/our-services.html)
11:55:45	299222/299222	---M--	200	added ('OK')	image/jpeg	etag:%221b7375b36fd1ffb5d247c000e2cde304%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628ce6964704cec4763dd143_engineer-meeting-architectural-project-working-with-partner%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628ce6964704cec4763dd143_engineer-meeting-architectural-project-working-with-partner%20(1).jpg	(from https://ldnl.construction/services/accurate-measurements.html)
11:55:45	0/0	---M--	200	added ('OK')	text/html	etag:%220-5e455d5ae2977%22	https://ldnl.construction/job-positions/engineer	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/job-positions/engineer	(from https://ldnl.construction/career.html)
11:55:46	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/job-positions/worker	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/job-positions/worker.html	(from https://ldnl.construction/career.html)
11:55:47	3798/3798	---M--	200	added ('OK')	image/png	etag:%2236aa1eee69e5e67c84e4c9a57d7b9159%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da605b555b5c_client-04.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da605b555b5c_client-04.png	(from https://ldnl.construction/career.html)
11:55:48	2534/2534	---M--	200	added ('OK')	image/png	etag:%22b954eebb153e2b85a0d8dc7656f26aeb%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da3ffd555b5e_client-05.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da3ffd555b5e_client-05.png	(from https://ldnl.construction/career.html)
11:55:48	3309/3309	---M--	200	added ('OK')	image/png	etag:%2263038256a76659e3f6d0fb84eb873593%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da33f0555b5d_client-06.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da33f0555b5d_client-06.png	(from https://ldnl.construction/career.html)
11:55:49	3047/3047	---M--	200	added ('OK')	image/png	etag:%2252514a5c0db21f2afe511770d961cd4d%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da2c53555b59_client-01.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da2c53555b59_client-01.png	(from https://ldnl.construction/career.html)
11:55:50	4429/4429	---M--	200	added ('OK')	image/png	etag:%225b98b3f3ba530e19de20d48682dd3efe%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da886a555b5a_client-02.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97da886a555b5a_client-02.png	(from https://ldnl.construction/career.html)
11:55:50	5759/5759	---M--	200	added ('OK')	image/png	etag:%22fa38d6c6cb86510bfd3460e578bcd7c0%22	https://assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dadb49555b5b_client-03.png	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97da595f555ab5/62849b600f97dadb49555b5b_client-03.png	(from https://ldnl.construction/career.html)
11:55:51	61190/61190	---M--	200	added ('OK')	image/jpeg	etag:%220ecd1c59fa909cd1a34918889c5a8c6f%22	https://assets.website-files.com/62849b600f97dabe10555ae2/628e0d5ddb3e445d93b013ec_joel-filipe-RFDP7_80v5A-unsplash%20(1)%20(2)%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/628e0d5ddb3e445d93b013ec_joel-filipe-RFDP7_80v5A-unsplash%20(1)%20(2)%20(1).jpg	(from https://ldnl.construction/projects-1.html)
11:55:52	48315/48315	---M--	200	added ('OK')	image/jpeg	etag:%22d14706f128e2ee08353c94b1bea44ad1%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97daa0da555bd8_Home%2044%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97daa0da555bd8_Home%2044%20(1).jpg	(from https://ldnl.construction/projects-1.html)
11:55:52	27891/27891	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects/moovit-tower.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects/moovit-tower.html	(from https://ldnl.construction/projects-1.html)
11:55:53	90413/90413	---M--	200	added ('OK')	image/jpeg	etag:%224b24e169e703beb17b551ef24b7bd84c%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da41fb555bd7_Home%2022%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da41fb555bd7_Home%2022%20(1).jpg	(from https://ldnl.construction/projects-1.html)
11:55:54	21965/21965	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects-categories/constructivism.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects-categories/constructivism.html	(from https://ldnl.construction/projects-1.html)
11:55:54	27898/27898	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects/riga-bridge.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects/riga-bridge.html	(from https://ldnl.construction/projects-1.html)
11:55:55	82836/82836	---M--	200	added ('OK')	image/jpeg	etag:%22185c75bc93fa70024cfd702203e78421%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da7f8d555bda_Home%2055%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da7f8d555bda_Home%2055%20(1).jpg	(from https://ldnl.construction/projects-1.html)
11:55:56	27873/27873	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects/sky-center.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects/sky-center.html	(from https://ldnl.construction/projects-1.html)
11:55:56	82888/82888	---M--	200	added ('OK')	image/jpeg	etag:%2207f2880d503c450cce0eb87e42516cb7%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da2e0d555bd6_Home%201%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da2e0d555bd6_Home%201%20(1).jpg	(from https://ldnl.construction/projects-1.html)
11:55:57	21906/21906	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects-categories/modern.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects-categories/modern.html	(from https://ldnl.construction/projects-1.html)
11:55:57	104099/104099	---M--	200	added ('OK')	image/jpeg	etag:%22f71f37a3c91c114598dbeb33f69f26fb%22	https://assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da41f6555bbd_Home%2033%20(1).jpg	C:/My%20Web%20Sites/Lagan%20construction/assets.website-files.com/62849b600f97dabe10555ae2/62849b600f97da41f6555bbd_Home%2033%20(1).jpg	(from https://ldnl.construction/projects-1.html)
